token	weight	state_id
körıngen	163	9152
körıngenge	202	49915
körıngenmen	199	45747
körıngennıñ	221	83524
körıngenımen	218	78451
körınp	205	54954
körınse	198	44034
körınsın	173	14746
körınu	178	19103
körınuge	205	56066
körınuı	202	50832
körınıp	124	732
körınıs	160	7841
körınısterı	204	53962
körınıstı	212	68274
körınısı	170	12716
körınıştı	213	70557
körınşı	224	87427
körıp	231	24807
körıpkel	200	47363
körıpkeldık	229	93013
körıppe	221	63137
körıppedıñ	209	63140
körıppeñ	209	63174
körıppın	202	50862
körıptı	184	24809
körıseiık	217	77562
körısemız	194	37487
körısermız	216	75499
körısetın	220	81946
körısken	220	26593
körıskende	215	74498
körıskenşe	186	26595
körıspegelı	204	53379
körıspei	222	85269
körısu	213	70321
körısıp	191	33614
körıñ	187	1370
körıñder	142	2746
körıñderşı	190	32658
körıñız	132	1372
körıñızder	153	5285
körıñızderşı	206	57271
körıñızşı	151	4760
körşı	231	7902
körşıden	205	55490
körşıge	193	36264
körşıler	160	7905
körşılerde	220	60774
körşılerden	208	60775
körşılerdı	212	62816
körşılerdıñ	209	62817
körşılerge	200	46663
körşılermen	207	59149
körşılerım	198	43578
körşılerıñ	206	57638
körşıles	195	38417
körşım	163	8920
körşıme	213	69524
körşımen	218	78374
körşımnıñ	205	56096
körşımız	199	45395
körşını	218	15072
körşınıñ	173	15073
körşısı	187	28099
körşıñ	183	23114
körşıñe	216	74711
körşıñız	213	69253
köse	187	28074
kösek	223	86037
kösem	190	31724
kösemşe	196	40043
kötbergen	225	89247
kötek	171	13697
kötenı	195	36846
kötenım	193	36847
köter	231	5300
köteralmai	224	87693
köterdı	180	20224
köterdım	188	29670
köterdıñ	193	36324
kötere	231	12338
köteredı	170	12931
köterein	226	89728
kötereiık	200	46739
kötereiın	202	50717
köterem	175	16441
köteremın	207	59280
köteremız	183	23516
köterer	209	62426
köteresıñ	193	36642
köteretın	169	12341
kötergen	164	9486
kötergende	194	37345
kötergış	213	69628
köterme	191	11306
kötermedı	204	46316
kötermedıñ	200	46317
kötermegen	211	67015
kötermei	167	11307
kötermeidı	180	19983
kötermeisız	217	77732
kötermeisıñ	178	19029
kötermeitın	218	78121
kötermelep	212	67445
kötermeleu	220	81518
kötermeseñ	212	69032
köterse	193	35536
kötersei	211	66032
kötersem	195	38557
köterseñ	203	51230
kötersın	202	49795
köteru	153	5301
köteruge	231	97161
köteruşı	224	88121
köterıldı	183	23229
köterıle	195	17225
köterıledı	176	17227
köterıletın	210	65426
köterılgen	176	16997
köterılgende	204	52945
köterılmeidı	218	79202
köterılse	204	53183
köterılsın	209	63251
köterılu	197	42546
köterılıp	231	95524
köterılıs	178	18593
köterılıske	199	44286
köterılıstıñ	192	35022
köterıp	231	95061
köterıñkı	181	20928
köterşı	199	45475
kötke	177	17678
köttı	164	9775
kötımdı	176	16835
kötımız	212	67649
kötıne	231	96577
kötıp	213	69433
kötıñe	161	8200
kötıñmen	221	82958
kötıñnen	192	35201
köz	231	1235
közbe	188	7907
közben	160	7908
közde	203	3172
közdegen	191	33771
közdegı	228	91986
közdeidı	201	48758
közdelgen	193	35559
közden	144	3173
közdep	197	41897
közder	193	8717
közderı	162	8718
közderım	200	47499
közderımen	210	65244
közderın	178	18662
közderıne	194	37181
közderınen	200	47405
közderıñ	177	17915
közderıñdı	201	48810
közderıñe	208	60943
közderıñnen	203	51564
közdeu	217	78046
közdı	160	7842
közdıñ	170	13093
közge	148	3943
közqaras	178	18861
közqaraspen	204	53300
közqarastar	204	53666
közqarasty	205	55392
közqarasy	181	20837
közqarasym	210	64389
közqarasymen	229	92836
közqarasyn	187	28070
közqarasyñ	215	73579
közsız	212	69028
közı	231	1236
közıldırık	205	54976
közım	131	1237
közımde	206	57585
közımdı	160	7790
közıme	155	5845
közımen	183	23542
közımmen	184	24507
közımnen	181	21038
közımnıñ	176	16795
közımız	177	18122
közımızdı	204	53602
közımızdıñ	230	94378
közımşe	191	33298
közın	231	6808
közındegı	221	83465
közındı	199	45529
közıne	157	6809
közınen	179	19404
közınıñ	183	23162
közınşe	158	6971
közıñ	231	15064
közıñdı	231	96110
közıñe	173	15065
közıñmen	198	42965
közıñnen	186	27677
közıñnıñ	198	43441
közıñız	182	22390
közıñızden	230	93839
közıñızdı	201	48118
közıñızge	209	63145
közıñşe	205	55601
köñ	209	2271
köñlım	199	45044
köñlıñ	214	71719
köñlıñe	219	80031
köñı	221	2272
köñıl	231	2273
köñılden	192	35002
köñılderı	209	50416
köñılderıne	218	78895
köñılderıñ	206	50417
köñılderıñe	202	50418
köñılderıñızge	225	89052
köñıldes	225	89008
köñıldı	139	2275
köñıldıñ	204	54049
köñılge	169	11981
köñılmen	186	26397
köñılsız	180	20085
köñılı	156	6461
köñılım	231	11941
köñılımde	210	64864
köñılımdı	169	12518
köñılıme	168	11942
köñılımmen	222	85090
köñılımnen	201	47666
köñılımnıñ	192	34119
köñılımız	197	42223
köñılımızdı	209	61664
köñılın	160	8007
köñılıne	164	9665
köñılınen	192	34418
köñılıñ	231	8008
köñılıñde	223	86074
köñılıñdı	166	10448
köñılıñe	160	8009
köñılıñnen	199	45225
köñılıñnıñ	219	81007
köñılıñız	185	25978
köñılıñızden	209	62506
köñılıñızdı	199	45278
köñılıñızge	190	31600
köñılşek	207	58485
köş	174	914
köşbasşy	190	32138
köşbasşylyq	199	44992
köşbasşysy	193	36117
köşe	142	915
köşede	231	8896
köşedegı	183	23246
köşedemın	211	66896
köşeden	162	8897
köşedesıñ	218	79587
köşedı	193	35966
köşege	127	917
köşeiık	212	67257
köşeiın	206	56304
köşeler	216	75519
köşem	190	23773
köşemın	199	44354
köşemız	183	23775
köşenı	190	14414
köşenıñ	172	14415
köşesı	154	5560
köşesımen	223	86832
köşesın	208	27729
köşesınde	187	27731
köşesındegı	214	71138
köşesıne	205	55710
köşesınen	219	79991
köşesınıñ	209	62631
köşesıñ	220	81908
köşet	210	39750
köşetın	196	39752
köşkelı	224	87670
köşken	188	29917
köşkende	208	59872
köşkım	219	80789
köşkın	227	90714
köşpei	219	80457
köşpelı	153	5334
köşpelıler	178	19026
köşpelılık	219	80851
köşpendı	201	18040
köşpendıler	177	18043
köşpendılık	215	74454
köştı	185	26363
köştık	205	55596
köştım	211	66284
köştıñ	202	49870
köştıñder	216	75707
köşu	174	15499
köşuge	201	49240
köşı	191	1832
köşıp	231	95318
köşır	195	1833
köşırdım	207	58011
köşıre	175	16528
köşıretın	211	66484
köşırgen	192	35347
köşırme	198	31917
köşırmesı	192	31919
köşırmesın	190	31920
köşıru	175	15885
köşıruge	195	38485
köşırıldı	214	71985
köşırıp	136	1835
kübı	219	81065
küde	207	57890
küder	212	67743
küderı	218	78646
küdık	191	32983
küdıksız	228	91989
küdıktenıp	197	41633
küdıktı	204	54041
küe	227	90713
küi	231	3286
küibeñ	200	47415
küibıñ	224	87798
küide	164	9465
küidı	183	13899
küidım	217	77664
küidırdı	209	62283
küidırgı	193	36750
küidırgış	229	92992
küidırmei	221	83651
küidıru	195	38481
küidırıp	172	13902
küidıñ	204	53693
küie	198	3287
küieu	231	3288
küieubala	199	44637
küieuden	222	84708
küieudı	218	79180
küieudıñ	219	79799
küieuge	231	96132
küieulerı	212	68387
küieuı	231	3289
küieuım	145	3290
küieuımde	212	68379
küieuımdı	196	40956
küieuıme	185	25304
küieuımen	193	35820
küieuımmen	201	49117
küieuımnen	207	58129
küieuımnıñ	189	30098
küieuın	186	24288
küieuıne	192	34561
küieuınen	209	63394
küieuınıñ	184	24290
küieuıñ	161	8086
küieuıñdı	200	47464
küieuıñe	196	39862
küieuıñmen	203	52509
küieuıñnen	217	77035
küieuıñnıñ	201	47652
küieuıñızdıñ	217	77460
küieuıñızge	196	39682
küige	175	15965
küigen	176	17092
küiler	205	17868
küilerı	195	17869
küilerıñ	177	17870
küilerıñız	191	32943
küilı	215	73705
küimeidı	222	85809
küimen	187	27780
küireu	227	90637
küisız	219	81049
küiu	219	80765
küizelıs	213	69904
küiı	145	3315
küiık	174	15627
küiıktı	215	74216
küiım	156	6398
küiımdı	193	35940
küiın	168	11613
küiınde	172	14014
küiındı	226	89674
küiıne	189	31276
küiınıñ	188	29225
küiınşe	217	76338
küiıp	150	4377
küiıs	227	90907
küiıñ	160	7699
küiıñdı	184	24373
küiıñız	177	17518
küiıñızdı	216	74680
küişı	191	32715
kükırt	231	55325
kükırttı	205	55327
kükırttıñ	213	70924
kül	159	2492
külaş	193	36528
küldı	177	17166
küldık	202	50711
küldım	178	18546
küldıre	213	70060
küldırgı	216	74700
küldırtıp	204	52914
küldırıp	185	26028
küldıñ	176	17167
küldıñız	213	69972
küle	141	2493
küledı	175	16355
külegeş	215	73578
küleiık	215	74366
küleiın	206	56643
külem	179	19149
külemın	212	68855
külemız	203	51111
külesız	206	56369
külesıñ	157	6617
kület	197	13779
kületın	171	13781
külge	206	9287
külgen	163	9288
külgende	207	59364
külgenge	219	80017
külgenı	195	35764
külgenım	213	70491
külgenıñ	193	35765
külgım	199	45489
külgın	176	16682
külkülı	210	63541
külkı	231	3175
külkıden	163	9176
külkıge	202	49718
külkılı	144	3177
külkım	152	4893
külkımdı	182	21896
külkımen	214	72208
külkını	205	55707
külkısı	173	14987
külkısın	194	37148
külkısıne	205	55920
külkıñ	177	18147
külkıñdı	197	41601
külkıñe	212	68094
külkıñmen	219	80181
külkıñnen	201	47628
külkıñız	213	69592
küllı	193	36523
külme	161	8092
külmei	192	35249
külmeidı	223	86965
külmeimın	218	79247
külmeitın	224	87448
külmeu	229	92865
külmeş	193	35575
külp	156	6406
külpaş	179	19417
külpäş	202	50577
külse	203	45600
külseñ	199	45601
külsın	211	65485
külte	230	52379
kültegın	203	52382
külu	188	26482
küluge	186	26484
küläi	225	88919
küläş	181	21337
külım	212	14419
külımde	196	14421
külımdedı	228	92188
külımdegen	209	63054
külımdep	172	14422
külımdeu	200	97721
külımdeşı	217	77097
külımhan	219	80039
külımsırep	201	49097
külımsıreu	200	97722
külıp	231	94880
külşat	208	61533
külşe	196	40087
külşeqyz	230	93788
külşı	205	55503
kümbez	201	49018
kümbezdı	222	85043
kümbezı	218	78409
kümbır	210	63709
kümp	220	81764
kümän	188	23943
kümändı	211	66529
kümänmen	217	77411
kümänsız	222	85785
kümänım	183	23945
kümänıñ	187	28866
kümänıñız	218	78810
kümıs	231	36222
kümısai	193	36224
kümısbek	203	52147
kümıske	223	85888
kümıstei	212	67563
kümısten	202	50606
kümıstı	228	91939
kün	76	43
künara	211	66200
künağa	219	80480
künbağys	185	25927
künde	231	1335
kündede	215	73420
kündegı	175	16532
kündegıdei	197	41923
kündegısın	195	39560
kündegışe	230	94581
kündei	171	13818
kündelıgı	202	49786
kündelıgımdı	222	84942
kündelıgın	205	55732
kündelık	132	1338
kündelıkte	192	35103
kündelıkten	205	54691
kündelıktı	136	1774
kündelıktıñ	212	67469
kündeme	219	81348
künder	148	1676
künderde	181	21188
künderden	207	58518
künderdı	175	15920
künderdıñ	178	18736
künderge	181	21674
künderı	135	1677
künderım	190	31478
künderımdı	213	70691
künderımız	191	33894
künderın	176	16962
künderınde	214	71623
künderıne	200	45896
künderınen	226	90080
künderınıñ	217	76392
künderıñ	143	2925
künderıñdı	202	49850
künderıñe	179	19499
künderıñmen	174	15285
künderıñız	146	3487
künderıñızben	191	33806
künderıñızdı	217	77666
künderıñızge	177	17865
kündes	221	83785
kündı	139	1116
kündıgı	209	61609
kündık	155	5801
kündıkke	210	63702
kündıkte	210	64519
kündız	130	1117
kündızde	205	56057
kündızden	225	89210
kündızge	207	59223
kündızgı	185	26188
künen	163	9149
künge	231	49505
küngede	202	49507
küngei	210	65217
küngı	144	3156
künjıt	224	87657
künkörıs	221	84234
künle	204	52994
künmen	179	19800
künnen	231	95085
künnıñ	139	2209
künsız	226	90357
künsūlu	174	15753
küntu	222	84706
küntızbe	210	33812
küntızbelık	191	33815
künä	231	37496
künädan	219	80024
künähar	227	91432
künälardy	227	91107
künälary	224	83302
künälarymyzdy	229	93302
künälaryn	221	83303
künälı	213	70207
künäm	215	73014
künämdı	230	94172
künäsı	204	54253
künäsın	213	70797
künäsız	225	89149
künäñ	225	89282
künäğa	194	37498
künı	231	963
künıde	200	46049
künıge	149	4114
künım	231	4328
künımde	173	14999
künımdı	168	11842
künıme	157	4329
künımen	150	4330
künımmen	209	62577
künımnen	209	61631
künımnıñ	212	68711
künımız	164	9391
künımızde	221	84095
künımızdı	198	44036
künımızge	194	37051
künın	142	2762
künınde	160	8015
künındegı	212	68282
künıne	231	17957
künınen	177	17958
künınmen	194	37112
künınız	191	33067
künınıñ	196	40244
künıñ	231	964
künıñba	211	67079
künıñde	178	18328
künıñdı	166	10605
künıñe	160	7893
künıñme	206	57069
künıñmen	231	94770
künıñız	128	966
künıñızben	231	94959
künıñızde	216	75752
künıñızdı	205	55153
künıñızge	182	22644
künşe	219	81158
künşuaq	206	57151
künşyğys	229	93484
künşıldık	212	68118
küp	218	78243
küptı	223	86002
küpı	229	83142
küpırlık	221	83146
kür	196	2644
kürd	229	2645
kürde	211	2646
kürdelı	142	2648
kürdelırek	225	88255
küre	206	6670
kürek	185	25279
kürep	182	22834
küres	157	6671
küresedı	216	75166
küreske	168	11698
küresken	205	54638
küresker	224	87536
küreste	194	37426
kürestı	202	46187
kürestıñ	200	46188
küresu	189	30287
küresı	197	29112
küresın	214	71181
küresınen	225	88983
küresıp	188	29113
küretamyr	229	93410
küreu	204	53544
küreñ	205	55303
kürk	219	42329
kürke	197	42330
kürkırep	211	66959
kürs	227	70123
kürsındı	229	93135
kürsınıp	213	70127
kürt	182	22177
kürte	216	74955
kürteşe	230	94228
kürtık	218	78261
kürış	155	5915
kürıştı	200	47291
kürşım	201	48825
küs	209	62716
küstı	226	90365
küt	231	3224
küte	231	3225
kütedı	177	17349
kütein	218	78198
küteiık	176	16631
küteiın	182	22015
kütem	231	3226
kütemz	209	63338
kütemın	145	3228
kütemız	150	4453
küter	211	67175
kütesız	194	37834
kütesızder	222	85686
kütesıñ	231	66760
kütesıñba	211	66762
kütesıñder	222	84823
kütet	207	17182
kütetın	176	17184
kütken	162	8868
kütkende	210	62543
kütkendei	209	62544
kütkendı	219	80990
kütkenım	222	85018
kütkenıñ	226	90320
kütpe	186	21144
kütpedım	183	23323
kütpedıñ	223	87037
kütpegen	181	21147
kütpei	182	22464
kütpeidı	212	67515
kütpeimın	206	56728
kütpeñız	218	79232
kütse	209	40728
kütsei	207	58746
kütsek	220	82618
kütsem	208	59967
kütseñ	196	40729
kütseñız	222	85309
kütsın	202	50460
küttı	192	9512
küttık	192	35398
küttım	164	9513
küttırıp	197	42201
kütu	164	9752
kütude	208	50251
kütudemın	202	50254
kütudemız	210	64875
kütuden	215	74260
kütuge	180	20408
kütumen	215	73256
kütuım	219	79956
kütuşı	212	68230
kütım	172	14340
kütımdı	215	74549
kütımı	193	36751
kütın	195	26077
kütınu	200	47390
kütınıp	185	26079
kütıp	231	94772
kütır	212	68819
kütıñder	185	25508
kütıñız	177	18222
kütıñızder	197	41951
kütşı	178	18499
küz	153	5260
küzde	167	11428
küzdei	227	91491
küzdeu	224	87583
küzdık	193	36718
küzen	223	86598
küzet	201	48637
küzetıp	203	52287
küzetşı	204	52691
küzeu	212	69139
küzge	192	34321
küzgı	174	15578
küñ	216	66719
küñgırt	211	66723
küş	231	8253
küşeidı	196	39737
küşeitedı	203	51273
küşeitkış	221	83563
küşeitpelı	218	78229
küşeitu	189	31288
küşeitıp	208	61478
küşeiıp	184	25060
küşenıp	210	63744
küşpen	187	28491
küştep	192	34697
küşter	183	23131
küşterı	195	39672
küşteu	228	92185
küştı	231	11565
küştık	222	84748
küştılep	193	36420
küştıma	192	34497
küştımın	206	57778
küştırek	207	59139
küştısı	200	32054
küştısın	192	34902
küştısız	211	66781
küştısıñ	190	32055
küştısıñder	218	78967
küştığo	168	11567
küştığoi	184	24257
küşı	231	8254
küşıgı	208	38749
küşıgım	195	38750
küşıgıñ	223	86503
küşık	161	8255
küşıkter	201	48382
küşıktı	198	43998
küşıktıñ	211	66521
küşım	193	31765
küşımdı	215	72701
küşımen	190	31767
küşımmen	218	78465
küşın	174	15252
küşıne	186	27612
küşınıñ	185	26120
küşıñ	198	44133
kıdırıs	211	66305
kılegei	196	40443
kılegeilı	211	67042
kılem	157	6756
kılemder	206	56539
kılemderdı	217	77939
kılemdı	196	39979
kılemge	204	52780
kılemnıñ	209	62863
kılemşe	223	86195
kılen	196	40899
kıleñ	165	10009
kılt	150	4277
kılttı	231	96592
kıltı	167	11331
kıltın	231	97411
kım	231	527
kımde	119	529
kımdep	199	44739
kımder	231	11879
kımderden	220	81689
kımderdı	176	17139
kımderdıñ	198	43365
kımderge	185	25526
kımdermen	168	11882
kımdı	231	5149
kımdıkı	153	5151
kımdıkımen	221	83827
kımdıkın	195	39151
kımdıkıne	215	72780
kımen	148	3885
kımge	231	94812
kımkım	199	44349
kımmen	231	94841
kımmın	231	96408
kımnen	231	95245
kımnın	172	14455
kımnıñ	231	94849
kımsın	170	12996
kımsız	231	96339
kımsıñ	124	735
kımsıñder	203	51929
kımı	190	31101
kımıñ	189	31102
kınalap	205	54376
kındıgı	197	42042
kındıgın	219	80002
kındık	161	8249
kındıkten	218	78131
kındıktı	225	89221
kınä	168	2277
kınälap	194	37127
kınälau	229	93159
kınäläp	204	53437
kınälı	139	2279
kınälımın	171	13696
kınälımız	218	79639
kınälısıñ	195	39390
kınäm	171	13403
kınänı	204	53689
kınäsı	183	23316
kınäsın	212	68275
kınäsız	216	74648
kınäñ	191	33907
kıoıp	217	77088
kır	231	1428
kırbıñ	220	81660
kırde	193	36211
kırdı	137	2000
kırdık	169	12528
kırdım	231	26104
kırdıma	185	26105
kırdıñ	148	3911
kırdıñba	177	17452
kırdıñbe	208	60995
kırdıñder	187	28353
kırdıñız	186	27175
kıre	231	1439
kıreber	220	68822
kıreberıs	212	68824
kıredı	231	95425
kırei	228	9629
kıreiık	179	19286
kıreiın	164	9631
kırem	231	1440
kırema	188	29800
kıremın	166	10401
kıremız	133	1442
kırer	190	31997
kırerde	201	48889
kırerge	214	71838
kıresın	184	24693
kıresız	177	17666
kıresıñ	231	20444
kıresıñba	180	20446
kıresıñder	191	33470
kıret	173	3523
kıretın	146	3525
kıretınder	198	43072
kırge	213	1430
kırgelı	202	50864
kırgem	173	14616
kırgen	133	1431
kırgende	150	4361
kırgendei	223	86586
kırgennen	191	33500
kırgensıñ	212	67832
kırgenı	204	18660
kırgenım	178	18661
kırgenımdı	215	72998
kırgenıme	190	31655
kırgenın	197	41378
kırgenıñ	208	60101
kırgenıñdı	208	61387
kırgenşe	207	58531
kırgesın	202	49407
kırgım	180	20037
kırgın	216	75558
kırgısı	199	44502
kırgız	185	3420
kırgızbe	215	18838
kırgızbedı	218	78801
kırgızbei	179	18839
kırgızbeidı	178	18841
kırgızdı	191	33214
kırgızdım	200	46625
kırgıze	171	13195
kırgızedı	191	33710
kırgızeiın	212	67602
kırgızem	186	27213
kırgızemın	215	74195
kırgızemız	207	58620
kırgızesıñ	211	66945
kırgızetın	203	51547
kırgızgen	191	33228
kırgızse	215	74415
kırgızu	179	19358
kırgızuge	209	63023
kırgızıp	146	3422
kırgızşı	200	46642
kırlep	212	68091
kırlerdı	214	71517
kırlı	228	92071
kırme	163	7142
kırmedı	231	22068
kırmedım	182	22069
kırmedıñ	186	26946
kırmegelı	211	66432
kırmegen	161	8449
kırmei	231	7143
kırmeidı	158	7145
kırmeimın	185	26108
kırmeimız	199	45783
kırmeisıñ	184	24440
kırmeitın	183	23046
kırmeptı	199	45256
kırmes	219	23950
kırmese	183	23951
kırmeseñ	199	45127
kırmeu	215	74422
kırmi	148	3933
kırpı	199	7920
kırpıgı	210	64342
kırpıgım	217	76757
kırpıgıñ	218	79282
kırpık	160	7921
kırpıkke	201	48427
kırpıktı	206	56732
kırpıkşelı	228	91813
kırpış	182	22034
kırse	160	3072
kırsei	160	7653
kırsek	187	28853
kırsem	144	3073
kırsen	181	21702
kırseñ	163	9311
kırseñız	188	29070
kırsın	160	7892
kırt	226	89482
kıru	141	2474
kırudı	186	27233
kıruge	155	5888
kıruı	193	35466
kıruım	201	49229
kıruşı	217	77194
kıräp	217	77485
kırı	188	3465
kırın	197	41952
kırıp	231	24354
kırıpsıñ	203	52280
kırıptı	184	24356
kırır	215	73701
kırıs	184	10352
kırıse	212	60069
kırısedı	208	60071
kırıseiın	219	80020
kırısem	211	65942
kırısemın	217	77018
kırısken	217	76288
kırıspe	165	10354
kırıster	225	88371
kırıstık	229	92922
kırıstıru	222	84500
kırısu	209	61825
kırısıp	177	17341
kırıñ	185	3466
kırıñder	146	3469
kırıñız	175	15974
kırıñızder	178	18793
kırıñızşı	198	43691
kırş	231	5872
kırşı	155	5873
kırşıksız	201	48913
kıs	189	2575
kıse	220	80999
kısen	219	81000
kısıde	172	12886
kısıdei	204	54337
kısıden	170	12887
kısıge	144	3020
kısıler	141	2579
kısılerden	201	48364
kısılerdı	184	17896
kısılerdıñ	177	17897
kısılerge	173	14982
kısılermen	198	43437
kısılık	196	40762
kısım	220	14476
kısımen	172	14478
kısını	158	7213
kısınıkı	205	55519
kısınıñ	231	95798
kısısız	228	92524
kısışe	222	85148
kıtabi	221	83307
kıtabymdy	197	42638
kıtabyna	201	48631
kıtabynan	204	52772
kıtabynda	194	37035
kıtabyñ	206	57024
kıtabyñdy	210	65206
kıtap	231	3642
kıtaphana	166	10892
kıtaphanada	186	27293
kıtaphanadan	189	30223
kıtaphanadağy	221	84176
kıtaphanalyq	213	69711
kıtaphananyñ	206	57753
kıtaphanasy	197	41308
kıtaphanasynda	212	68638
kıtaphanaşy	191	33353
kıtappen	181	21329
kıtapqa	169	12527
kıtapsyz	227	90932
kıtapta	154	3644
kıtaptan	147	3645
kıtaptar	151	4758
kıtaptardy	177	17712
kıtaptardyñ	195	38882
kıtaptary	187	27942
kıtaptarymdy	211	66847
kıtaptaryn	191	32723
kıtaptaryñdy	207	58115
kıtaptarğa	222	84877
kıtaptağy	177	17539
kıtapty	231	7737
kıtaptyñ	160	7738
kıtapşa	183	23112
kıtapşalar	220	82719
kıtapşany	203	51685
kıtapşasy	212	68258
kıttai	163	9098
kıttäi	184	24386
kışkene	231	13563
kışkeneden	171	13566
kışkentai	231	10948
kışkentaidy	203	15465
kışkentaidyñ	174	15466
kışkentailar	167	10951
kışkentailardy	209	62996
kışkentailardyñ	210	64692
kışkentailarmen	216	74636
kışkentailaryn	221	84207
kışkentailaryñ	195	38621
kışkentailaryñyz	221	83166
kışkentailarğa	201	49108
kışkentaily	206	57025
kışkentaima	215	73135
kışkentaimyn	182	21992
kışkentaisyn	202	50364
kışkentaisyñ	183	22956
kışkentaiy	176	16572
kışkentaiym	176	17022
kışkentaiymnan	204	53490
kışkentaiyn	192	34623
kışkentaiynan	201	48779
kışkentaiynyñ	225	89148
kışkentaiyñnyñ	201	48696
kışkentaiyñyz	208	61302
kışkentaiyñyzdyñ	224	87927
kışkentaiğa	211	66232
kışı	231	9048
kışıge	193	36066
kışıgırım	163	9053
kışık	230	93621
kışıler	203	51596
kışılerge	210	64931
kışıleu	203	51554
kışıpeiıl	204	54159
kışıpeiıldılık	214	72328
kışıreitu	224	87391
kışıreitıp	213	70140
kışıreiıp	196	40319
kışırek	192	34948
kışısı	172	14345
kışısın	210	64716
kışısıñ	205	54529
kūiyp	213	69455
kūny	224	87820
kūran	209	62364
kūrdas	213	70448
kūrsyn	194	37277
kūrt	209	63032
kūs	225	42952
kūsap	198	42954
kūte	212	68095
kūtty	151	4597
la	231	990
labirint	197	42339
laborant	199	45572
laboratoriia	189	30400
lad	158	6944
lada	167	10959
ladno	231	94794
lagerde	199	45858
lagerden	226	89611
lagerdıñ	224	87454
lagerı	225	88886
lagman	231	96724
lai	231	7815
laif	165	10350
laifhak	181	18109
laifhaki	177	18110
laik	231	17780
laiker	212	68479
laiki	231	97066
laikni	188	29639
laiknite	204	53414
laiknula	196	40396
laikov	177	17782
laikpen	207	58480
laikqa	208	60394
laiktan	191	34055
laiktar	223	86709
laikty	188	29818
laiktyñ	219	80258
laila	175	15959
laim	193	35766
lainer	225	88779
laiv	191	33693
laiym	176	17033
laiyq	231	7817
laiyqsyz	212	68481
laiyqsyñ	200	46574
laiyqty	160	7819
laiyqtymyn	225	88261
laiyqtysyñ	207	58858
lajy	184	24524
lak	231	42412
laki	197	42413
lakmus	230	93699
lako	222	85021
lala	187	27843
lalagül	224	87941
lama	205	54535
lambada	208	60343
laminat	187	28376
lampa	231	96373
lampoşka	189	30458
lan	128	991
landşaft	219	81171
lapyldap	212	67554
laq	184	8659
laqap	194	37367
laqty	220	8661
laqtyr	183	8662
laqtyra	162	8663
laqtyrady	192	34069
laqtyraiyn	194	37054
laqtyramyn	199	44263
laqtyrasyñ	205	55237
laqtyratyn	203	51041
laqtyrdy	196	33866
laqtyrdym	191	33867
laqtyrdyñ	210	64280
laqtyrsai	206	57772
laqtyrsam	211	66485
laqtyru	171	13170
laqtyruğa	201	47762
laqtyryp	231	95365
laqtyrğan	194	37157
laqtyrşy	197	42213
lard	207	58707
largo	226	90119
largus	198	43711
laringit	226	89566
larisa	176	16809
las	231	28377
lasina	192	34230
lastanu	187	28381
lastau	220	82594
latifa	217	77040
latyn	164	9510
latynşa	179	19313
lauazym	205	52100
lauazymdyq	203	52103
laureat	222	85570
lav	231	11031
lava	197	11032
lavaş	167	11033
lavaşka	215	74059
lavaşqa	216	74933
lavr	213	69428
lazer	195	39383
lazerlık	222	84480
lazermen	211	65908
lazernaia	220	82436
lazernyi	209	62133
lazy	224	87937
lazzat	231	85295
lazzattyñ	222	85298
lañ	219	65785
lañkestık	211	65791
lağman	175	16169
lağyl	213	70292
lağynet	230	94504
lağyp	181	21617
laşyn	178	18445
laşyq	230	94173
lebız	231	97504
ledi	231	96325
legato	226	90506
legen	172	14099
legion	211	66239
leikoz	222	84712
leila	231	96019
leişmaniia	229	92758
leksiia	231	44681
leksiiada	199	44683
leksiialardy	213	70616
leksikalyq	186	26741
leksikologiia	218	79756
lektor	216	76059
lena	231	96669
lendke	147	3747
lenger	179	19824
lengırge	223	86722
leningrad	209	62432
lenolium	222	85594
leo	185	25514
leonardo	194	37075
lep	231	29943
lepes	227	91479
leptı	188	29945
lermontov	215	62169
lermontova	209	62170
lesbek	182	22342
lesbiianka	216	76038
leshan	215	72694
levkas	204	53401
liberaldyq	230	94033
lida	193	35620
lider	231	43916
liderge	199	45409
liderler	198	43919
liderlerı	230	94353
liderlık	221	83490
liderı	201	47995
lidiia	208	61121
lift	180	20732
liga	231	61566
ligasy	209	61568
ligasynyñ	230	93918
like	221	83532
lili	179	19370
liliia	189	30057
limfa	181	21830
limon	159	7525
limonad	199	45338
limondy	211	66915
limonmen	201	48676
limuzin	213	70036
linda	217	77205
lineks	206	56463
lingvist	223	65546
lingvistika	211	65549
liniiada	213	70850
linoleum	202	49610
lirik	218	29730
lirika	197	29731
lirikalyq	188	29734
lisei	177	18146
liseide	207	59394
liseige	215	73107
litii	204	52847
litosfera	209	61595
litota	229	92953
litr	231	25439
litrden	220	81940
litrlık	185	25442
litrı	215	73648
liubliu	200	97725
liubovnaia	216	74658
liudmila	193	36243
liza	157	6780
lizanyñ	218	79244
lizağa	222	85589
lizing	229	93574
lişenie	225	88721
lobbi	178	18764
logarifm	219	80929
logarifmdık	223	86158
logika	231	81193
logikalyq	231	96451
logikany	219	81195
login	231	95073
logistika	198	42878
logo	198	23894
logoped	183	23897
logopediia	224	87374
logoterapiia	227	90830
loh	115	432
lohtar	208	61499
lokasiia	218	79431
lombard	231	37662
lombardqa	194	37664
lombardta	212	68032
lombardtan	222	84862
lomonosov	202	50583
loqsu	219	81266
