token	weight	state_id
ساياقاتتاتىپ	224	112466
ساياقاتتارىڭ	186	86714
ساياقاتتارىڭىز	201	111774
ساياقاتتان	222	112563
ساياقاتتاپ	171	27907
ساياقاتتى	223	110831
ساياقاتتىڭ	218	110832
ساياقاتشى	212	107211
ساياقاتشىلار	232	113274
ساياقاتقا	183	34689
ساياقاتى	221	44508
ساياقاتىمىز	232	113678
ساياقاتىنا	229	113237
ساياقاتىڭ	186	44509
ساياقاتىڭىز	212	104485
ساياقتارىڭ	235	113816
ساياقتاپ	221	111923
ساياقتتاپ	233	113581
سايالى	222	92955
سايامەن	227	95800
سايان	206	28606
سايانى	202	28607
سايانىڭ	194	28608
ساياگۇل	223	107910
سايتان	180	15537
سايدا	193	31017
سايداعى	224	106883
سايدان	198	45548
سايدى	176	13254
سايدىڭ	187	22509
سايدە	226	85008
سايدەن	223	85009
سايرا	171	11775
سايراش	188	24366
سايراشتىڭ	227	104632
سايراعا	214	61233
سايرام	195	52514
سايرامدا	202	106460
سايرامداعى	231	113087
سايرامعا	177	52972
سايرامنان	205	112052
سايرامنىڭ	226	113167
سايران	174	12107
سايرانبەك	213	67861
سايرانعا	216	65831
سايراننىڭ	224	97020
سايرانى	224	49333
سايرانىڭ	207	49334
سايرانگۇل	206	53695
سايراپ	204	39289
سايراگۇل	211	48718
سايراۋ	222	89114
سايشى	220	61465
سايعا	181	19944
سايقات	234	113422
سايقال	159	6777
سايقالدار	222	85457
سايقالدى	228	78833
سايقالدىق	218	78834
سايقالدىڭ	226	86796
سايقالسىماشى	217	74015
سايقالسىپ	193	26637
سايقى	223	69389
سايقىزى	224	69391
سايقىن	221	113055
سايكاڭ	211	66206
سايكەس	202	16565
سايكەستىرىپ	227	107744
سايكەسىپ	181	16567
سايكەسپەي	219	70751
سايكەسپەيدى	219	76803
سايكەسە	209	48980
سايكەسەتىن	214	54143
سايكەسەدى	222	87057
سايلان	196	31481
سايلانبەك	221	97147
سايلاپ	222	87827
سايلاۋ	208	55016
سايلەر	223	80163
سايلەردى	221	80165
سايما	220	14316
سايمان	179	14317
سايماندارى	220	64662
سايماندارىن	220	75066
سايماندى	214	66645
سايمانعا	222	96736
سايمانى	205	40042
سايمانىن	211	50672
سايمانىڭ	224	78630
سايمىن	226	92745
سايمەن	210	52048
ساين	207	38564
سايى	204	1633
سايىرا	201	37783
سايىراش	216	74118
سايىرام	222	111181
سايىرامدا	223	113442
سايىرامعا	202	112354
سايىرامنان	229	113350
سايىران	203	48659
سايىراپ	226	105779
سايىق	225	94242
سايىم	215	59579
سايىن	128	1634
سايىپ	222	88612
سايىڭ	211	56367
سايىڭدى	217	70418
سايپياۋ	211	39982
سايگاڭ	174	14476
سايگاڭدى	223	105257
سايگاڭعا	228	106742
سايگاڭىن	223	112296
سايگە	205	43608
سايۋ	211	47904
ساپ	134	2024
ساپا	178	4900
ساپادا	197	26071
ساپار	183	24645
ساپارعا	213	69191
ساپارلارىڭ	195	65952
ساپارلارىڭىز	209	95746
ساپارى	183	24646
ساپارىڭ	178	24647
ساپارىڭا	214	96761
ساپارىڭىز	205	56954
ساپاسنا	214	39489
ساپاسى	151	4902
ساپاسىز	220	72113
ساپاسىن	209	13042
ساپاسىنا	174	13043
ساپاسىنان	218	72604
ساپاسىندا	213	55429
ساپاعا	205	36750
ساپالى	159	5480
ساپانى	217	51647
ساپانىڭ	212	51648
ساپتاستار	211	58583
ساپتاپ	216	61397
ساپتى	197	28038
ساپسىڭ	223	81604
ساپىرىپ	211	41366
ساپىلداپ	207	46167
ساڭا	208	46812
ساڭدا	218	72084
ساڭدار	222	88501
ساڭزى	196	2833
ساڭشى	210	58632
ساڭقىلداپ	221	73799
ساڭىراۋ	213	56425
ساڭىز	210	4780
ساڭىزى	213	4781
ساۇ	157	5709
ساۇان	222	40146
ساۇاندا	221	88342
ساۇانعا	203	40148
ساۇاننان	216	87916
ساۇاپ	217	63306
ساۇبول	199	38057
ساۇدا	177	9693
ساۇداسى	224	74819
ساۇداڭ	179	9694
ساۇداڭىز	208	34393
ساۇداگەر	220	83306
ساۇعا	214	48252
ساۇلىعىڭ	223	67691
ساۇلىعىڭا	228	97377
ساۇلىق	202	28015
ساۇلە	193	27130
ساۇلەت	222	82638
ساۇلەم	225	86936
ساۇما	218	68246
ساۇمال	216	112828
ساۇىعىپ	224	92441
ساۇىپ	194	29379
ساۋ	115	838
ساۋا	207	8327
ساۋابى	223	56668
ساۋابىن	217	60625
ساۋات	223	29093
ساۋاتىن	197	29095
ساۋادى	216	60907
ساۋار	233	113202
ساۋاسىڭ	228	87367
ساۋام	211	43708
ساۋامىز	222	63591
ساۋامىن	214	53832
ساۋان	181	8328
ساۋاندا	184	22318
ساۋانداعى	217	78959
ساۋاندامىن	227	109245
ساۋاندىق	227	109765
ساۋانعا	161	8330
ساۋاننان	177	15702
ساۋاننىڭ	217	81041
ساۋانىڭ	230	110552
ساۋايىن	211	41881
ساۋاپ	188	15968
ساۋبول	164	12509
ساۋبولسا	228	87953
ساۋجازى	224	112626
ساۋدا	135	1957
ساۋدادا	215	49516
ساۋدادارىڭ	225	81178
ساۋدادان	227	96578
ساۋداسى	184	14263
ساۋداسىن	192	20217
ساۋداعا	196	26807
ساۋداكەر	219	88971
ساۋدالارىڭ	196	21897
ساۋدالارىڭىز	207	36113
ساۋدالاپ	225	107409
ساۋدام	209	30984
ساۋدامدى	207	30986
ساۋدامەن	218	66585
ساۋدانى	202	30396
ساۋدانىڭ	210	42753
ساۋداڭ	142	2120
ساۋداڭدى	209	41117
ساۋداڭىز	167	6555
ساۋداگەر	181	20080
ساۋداگەرلەر	215	82476
ساۋدىم	216	60301
ساۋدىڭ	222	87636
ساۋدىڭبا	226	101246
ساۋدەگەر	222	101703
ساۋزى	199	29963
ساۋزىم	214	64888
ساۋساعىڭ	225	101922
ساۋساق	205	40809
ساۋساڭ	229	96529
ساۋسىڭ	218	51149
ساۋسىڭبا	206	51151
ساۋعا	172	8680
ساۋعاتقا	223	111849
ساۋعاسى	203	40491
ساۋعاسىن	223	81495
ساۋعاعا	200	32250
ساۋعالى	217	62959
ساۋعام	218	55977
ساۋعان	203	40368
ساۋعاندا	219	66333
ساۋعانعا	221	47281
ساۋعانى	222	80962
ساۋعىپ	202	34343
ساۋكە	207	37957
ساۋكەن	205	37958
ساۋكەي	217	63983
ساۋلعى	215	49704
ساۋلعىڭ	216	49705
ساۋلعىڭا	224	94590
ساۋلى	199	5452
ساۋلىعى	189	12239
ساۋلىعىم	226	105178
ساۋلىعىڭ	178	12240
ساۋلىعىڭا	197	34069
ساۋلىعىڭدى	221	86963
ساۋلىعىڭىز	207	39014
ساۋلىق	161	5453
ساۋلىقتارىڭ	218	42688
ساۋلىقتارىڭىز	222	42690
ساۋلىققا	218	71661
ساۋلە	155	6232
ساۋلەبەك	207	60166
ساۋلەت	185	22094
ساۋلەتاي	228	103459
ساۋلەتتىڭ	224	105376
ساۋلەتقان	226	105106
ساۋلەتكە	226	97576
ساۋلەدە	222	82817
ساۋلەدەن	221	82818
ساۋلەش	205	40521
ساۋلەم	190	25560
ساۋلەمەن	224	96174
ساۋلەنى	209	31130
ساۋلەنىڭ	196	31131
ساۋلەگە	200	31873
ساۋما	183	17567
ساۋمال	184	37053
ساۋمالى	231	113126
ساۋمىن	200	37225
ساۋميان	197	28824
ساۋناعا	227	97443
ساۋىت	222	86221
ساۋىر	205	24671
ساۋىردا	221	74173
ساۋىردان	223	106320
ساۋىردىڭ	220	68889
ساۋىرعا	203	38649
ساۋىعىپ	177	12535
ساۋىق	209	57190
ساۋىققاندا	213	57195
ساۋىلعان	219	72461
ساۋىن	201	34084
ساۋىپ	154	5372
ساۋيا	221	93440
ساۋيان	222	94514
ساۋپ	213	57333
ساۋەي	227	110530
سبىرتكى	223	60207
ستاكان	216	64506
ستانعا	220	103588
ستاپ	208	45897
ستعى	213	57416
ستقا	233	113578
ستقتا	174	104814
ستقتان	224	113532
ستقتاپ	208	104815
ستققا	215	113141
ستقپا	234	113627
ستىعى	215	74824
ستىعىندا	231	113551
ستىق	141	7774
ستىقتا	176	101982
ستىقتان	225	113631
ستىقتاپ	211	101983
ستىقتى	233	112611
ستىققا	217	112872
ستىقپا	229	113357
ستىپ	210	54189
ستىڭ	217	76248
ستىەپ	225	102793
ستە	158	858
ستەب	217	66943
ستەت	192	6036
ستەتتىم	221	74643
ستەتسىن	215	54344
ستەتسە	219	61835
ستەتسەم	223	73984
ستەتسەڭ	220	67155
ستەتكەم	226	80911
ستەتكەن	203	35158
ستەتىم	227	87324
ستەتىن	220	70379
ستەتىپ	160	6038
ستەتىڭىز	214	60286
ستەتپ	214	52871
ستەتپەي	218	60231
ستەتۋگە	220	61147
ستەتە	194	23531
ستەتەتىن	194	23660
ستەتەدى	205	39530
ستەتەسىڭ	220	75577
ستەتەم	204	33222
ستەتەمىز	224	78027
ستەتەمىن	216	63822
ستەتەيىن	210	44572
ستەدى	197	16065
ستەدىك	203	44908
ستەدىم	181	16066
ستەدىڭ	186	19907
ستەدىڭبە	211	50522
ستەر	190	10956
ستەردى	202	41459
ستەرى	222	10957
ستەرىمدى	220	84101
ستەرىڭ	178	10958
ستەرىڭدى	225	100889
ستەرىڭىز	203	19709
ستەرىڭە	215	54040
ستەرگە	215	70856
ستەسىن	207	40519
ستەسىپ	216	85510
ستەسە	192	15418
ستەسەدە	223	86431
ستەسەك	207	41258
ستەسەم	187	19668
ستەسەمدە	218	72135
ستەسەڭ	182	15419
ستەسەڭدە	210	46632
ستەشى	218	59952
ستەكەلى	224	82666
ستەكەم	223	78605
ستەكەن	190	23273
ستەكەندە	228	91776
ستەمىن	214	64007
ستەمە	199	10299
ستەمەدى	215	20055
ستەمەدىك	220	77119
ستەمەدىم	184	20056
ستەمەدىڭ	217	56242
ستەمەدىڭبا	227	105768
ستەمەدىڭبە	209	56244
ستەمەسە	211	36277
ستەمەسەك	222	68208
ستەمەسەم	203	36278
ستەمەسەڭ	203	37601
ستەمەي	171	10300
ستەمەياق	210	57981
ستەمەيتىن	200	34737
ستەمەيدى	194	26983
ستەمەيسىڭ	217	65024
ستەمەيسىڭبە	221	97504
ستەمەيمىن	187	23938
ستەمەيىم	214	56139
ستەمەگەن	211	53506
ستەن	158	6890
ستەىپ	201	33725
ستەي	153	4938
ستەيت	224	5299
ستەيتن	208	49220
ستەيتندەر	223	83540
ستەيتىن	153	5301
ستەيتىندەر	211	62503
ستەيدى	162	7589
ستەيسز	225	109200
ستەيسىز	200	47407
ستەيسىڭ	164	9952
ستەيسىڭبا	218	65432
ستەيسىڭبە	203	35147
ستەيسڭ	210	34818
ستەيسڭبا	220	83446
ستەيسڭبە	202	34820
ستەيم	224	6241
ستەيما	225	90248
ستەيمن	220	69407
ستەيمىز	183	16562
ستەيمىن	158	6243
ستەيمە	210	51452
ستەيىك	195	24813
ستەيىم	189	21102
ستەيىمىن	224	97800
ستەيىن	172	10776
ستەپ	110	859
ستەپتى	219	70459
ستەڭدەر	211	54709
ستەڭىز	223	88242
ستەگىم	200	35095
ستەگىڭ	217	75483
ستەگەلى	197	27276
ستەگەم	196	28020
ستەگەن	161	7162
ستەگەندى	222	73662
ستەگەندە	201	33188
ستەگەندەر	225	109537
ستەگەننەن	225	94740
ستەگەنى	227	76163
ستەگەنىڭ	218	76164
ستەگەنگە	218	57085
ستەۋ	201	32926
ستەۋگە	213	56316
سجۋان	205	47238
سدى	233	51116
سدىق	228	111944
سدىك	213	51117
سدەپ	213	76361
سرا	191	28444
سراپ	214	58668
سرتا	207	49125
سرتان	222	90249
سرتتا	174	12753
سرتتاعى	225	93964
سرتتامىن	221	83368
سرتتان	192	25689
سرتتاي	210	62388
سرتقا	170	10054
سرتقى	216	66200
سرتنا	222	71463
سرتنان	218	71464
سرتندا	216	61647
سرتى	215	71031
سرتىن	221	76889
سرتىنا	226	88445
سرتىنان	225	88446
سرتىندا	216	76891
سرعا	190	34413
سرعاسى	207	77252
سرلاس	214	57138
سرلاستار	229	104933
سرلاسىپ	207	57140
سرلاسپ	224	94721
سرلى	219	74006
سرماق	213	50558
سرمدى	227	107356
سرى	226	52117
سرىن	212	52118
سز	140	3013
سزبا	209	42802
سزبەن	191	25761
سزداپ	190	22308
سزدكى	216	62379
سزدى	161	7443
سزدىكى	214	63071
سزدىڭ	172	11330
سزدڭ	210	51621
سزدە	173	11402
سزدەر	181	17372
سزدەردى	205	47402
سزدەردىڭ	207	47530
سزدەردە	216	59809
سزدەردەن	222	70929
سزدەرمەن	220	103119
سزدەرگە	185	18340
سزدەن	174	11557
سزدەي	220	74414
سزدەگى	224	112124
سزشى	210	52762
سزشە	227	99869
سزكە	199	32335
سزنى	217	69113
سزىق	226	88902
سزىپ	215	53475
سزگە	152	3969
سزگەدە	215	54619
سسالەم	206	34030
سشاڭ	226	94529
سعان	201	36724
سعىپ	223	82391
سقلدى	220	69254
سقىلدى	214	62661
سك	221	63506
سكسەم	222	91719
سككىم	217	69940
سككەن	225	94096
سكىم	220	75935
سكىپ	215	63508
سكەم	226	107964
سكەن	223	96060
سلاپ	217	97103
سلتاۇ	204	40322
سلتاۋ	169	10663
سلتاۋراتىپ	226	106571
سلتاۋىڭ	213	62753
سلياۋ	216	62730
سلەم	210	52978
سمبات	207	44303
سمدى	213	54986
سمنىڭ	221	88770
سمىن	220	77002
سمەن	209	47620
سن	203	13525
سناق	211	46333
سناپ	180	13527
سناۇ	209	44412
سناۋ	180	13565
سناۋدان	204	34507
سناۋدى	221	67538
سناۋعا	220	58467
سندىرىپ	220	73147
سنعان	224	84614
سنىپ	189	21766
سنىڭ	216	70040
سنپ	225	97940
سنەن	227	107129
سوبەتى	223	89786
سوت	166	6006
سوتتا	185	20114
سوتتاتىپ	226	103341
سوتتاسىپ	225	87797
سوتتاعى	215	64183
سوتتالىپ	224	88538
سوتتان	209	54193
سوتتى	173	12062
سوتتىڭ	197	29842
سوتشى	220	78801
سوتعا	225	92209
سوتقا	157	6008
سوتقار	222	79965
سوتى	210	47613
سوتىڭ	216	79627
سوجاڭ	194	28583
سوجاڭعا	227	90152
سوجەردە	221	82956
سوجەرگە	227	104336
سوحان	219	75172
سودا	161	112
سودار	184	17857
سوداردان	214	58861
سوداردى	192	26289
سوداردىڭ	199	35139
سودارعا	190	23533
سودارمەن	202	37942
سودام	228	108099
سودان	74	113
سوداندا	203	37872
سودانسوڭ	224	100830
سودانكەيىن	226	107840
سوداىن	201	33353
سوداي	224	98491
سودىر	205	41413
سودەن	209	52524
سور	191	5335
سورا	201	19489
سوراتىن	208	41382
سورادى	209	49207
سوراسام	226	107560
سوراسىڭ	210	49564
سوراسىڭبا	209	56309
سوراعانىم	227	105306
سوراقى	222	90042
سورام	194	24959
سورامىن	211	45537
سورايىن	203	37911
سورايىنشى	230	110429
سوراپ	188	19490
سورتتى	218	47903
سوردى	202	42470
سوردىم	227	79016
سوردىڭ	228	99842
سورسا	222	41634
سورسام	205	41635
سورساڭ	209	51844
سورشى	208	47249
سورعالاپ	220	89831
سورعان	209	49842
سورعاندا	213	52343
سورعاندى	228	108997
سورعىزىپ	208	44659
سورعىش	204	42563
سورعىم	194	25971
سورعىڭ	224	86127
سورلى	160	6958
سورلىمىن	214	61941
سورماي	226	93660
سورى	202	5336
سورىم	200	34322
سورىن	201	42044
سورىندا	227	109461
سورىپ	152	5337
سورىڭ	221	75252
سورپ	208	8431
سورپا	165	8432
سورپاسى	214	37657
سورپاسىن	207	37658
سورپاعا	218	59773
سورپام	230	112497
سورپانى	214	54268
سوز	118	1252
سوزا	209	44973
سوزبا	214	48193
سوزباي	209	48194
سوزبە	216	21174
سوزبەن	188	21175
سوزجوق	223	86788
سوزدى	149	4720
سوزدىڭ	179	16428
سوزدە	194	10218
سوزدەر	168	10219
سوزدەردى	169	10917
سوزدەردەن	226	106346
سوزدەرمەن	223	99881
سوزدەرى	191	15514
سوزدەرىم	200	31932
سوزدەرىمدى	195	31934
سوزدەرىمە	220	87160
سوزدەرىن	191	26772
سوزدەرىنە	219	74680
سوزدەرىڭ	181	15515
سوزدەرىڭدى	178	15517
سوزدەرىڭنەن	220	86175
سوزدەرىڭىز	227	69782
سوزدەرىڭىزدى	216	69784
سوزدەرىڭە	205	46947
سوزدەرڭدى	213	60650
سوزدەرگە	224	87671
سوزدەن	188	23791
سوزسز	195	24432
سوزسىز	159	6765
سوزعان	224	77711
سوزعوي	222	84207
سوزكە	223	90240
سوزلىپ	225	98287
سوزم	228	42334
سوزمدى	204	42336
سوزمە	221	83311
سوزنە	215	61600
سوزى	165	3952
سوزىلمالى	217	66346
سوزىلىپ	192	25244
سوزىم	161	7882
سوزىمدى	165	8957
سوزىمدە	206	44180
سوزىمنىڭ	221	94945
سوزىمنەن	226	99734
سوزىمىز	214	61342
سوزىمىزدى	213	61344
سوزىمە	186	20596
سوزىمەن	220	61376
سوزىن	158	6406
سوزىندە	203	37345
سوزىنىڭ	220	71506
سوزىنە	179	15317
سوزىنەن	199	34138
سوزىپ	168	7200
سوزىڭ	143	3953
سوزىڭدى	152	5248
سوزىڭدە	180	15855
سوزىڭمەن	222	88895
سوزىڭنىڭ	202	40787
سوزىڭنەن	198	32756
سوزىڭىز	192	27299
سوزىڭىزدى	196	29450
سوزىڭىزگە	221	75991
سوزىڭە	174	12942
سوزڭ	216	26663
سوزڭدى	193	26665
سوزڭدە	215	64218
سوزڭە	211	49550
سوزگە	169	10318
سوزۋلارىڭىزدى	225	112496
سوسان	218	76938
سوسز	212	59726
سوسسىز	219	69593
سوسن	196	31640
سوسون	184	18486
سوسوڭ	214	60855
سوسى	216	1987
سوسىز	198	30372
سوسىن	129	1988
سوسىندا	210	59105
سوعا	172	541
سوعات	215	26434
سوعاتىن	190	26436
سوعادى	177	13750
سوعار	223	87906
سوعاسىڭ	213	55427
سوعام	182	16272
سوعاما	222	89021
سوعامىز	217	83865
سوعامىن	203	39299
سوعان	101	542
سوعاندا	178	15140
سوعانعا	226	103060
سوعاىن	219	84376
سوعايىق	213	61876
سوعايىن	172	11838
سوعايىنبا	212	53951
سوعس	199	10236
سوعسا	224	72998
سوعساتىن	220	81663
سوعسادى	220	73000
سوعسام	224	99800
سوعستى	220	77358
سوعستىق	223	90008
سوعستىم	223	77359
سوعسقان	220	81542
سوعسىپ	167	10238
سوعسپ	206	44510
سوعسپاي	228	109490
سوعلىپ	219	96919
سوعوي	182	17183
سوعى	223	1532
سوعىرداي	215	23456
سوعىردايىن	190	23458
سوعىرشا	203	40384
سوعىرلى	218	67706
سوعىس	179	8478
سوعىسا	222	64444
سوعىساتىن	216	66468
سوعىسادى	217	64446
سوعىسام	225	87669
سوعىسامىز	224	101543
سوعىستى	218	72044
سوعىستىرىپ	221	93719
سوعىستىق	220	93606
سوعىستىم	221	72045
سوعىسقا	224	69169
سوعىسقان	215	69170
سوعىسقاندا	228	104604
سوعىسقىم	226	104720
سوعىسىپ	163	8480
سوعىسپ	218	83999
سوعىسپاي	223	89983
سوعىلعان	210	58694
سوعىلماعان	223	86458
سوعىلىپ	187	25949
سوعىم	187	7697
سوعىمعا	212	82350
سوعىپ	125	1533
سوعىپتى	169	9812
سوعىپسىڭ	204	40085
سوعىڭدار	227	97697
سوعىڭىز	205	42050
سوعپ	206	24870
سوعپتى	194	24872
سوعپسىڭ	223	80512
سوعۇرلى	216	65542
سوعۋ	221	65654
سوعۋى	219	65655
سوق	157	6345
سوقا	226	20603
سوقان	188	20604
سوقاندا	224	92835
سوقبا	215	38958
سوقباسا	224	87100
سوقباي	206	38959
سوقبايدى	215	55485
سوقتتى	221	75903
سوقتى	167	8755
سوقتىرىپ	212	60786
سوقتىعىپ	220	76017
سوقتىم	177	13199
سوقتىما	204	35181
سوقتىڭ	189	24437
سوقتىڭبا	196	30074
سوقتڭبا	221	70577
سوقر	223	93793
سوقسا	187	9131
سوقساق	220	83126
سوقسام	166	9132
سوقساڭ	198	30703
سوقسىن	207	44780
سوقشى	184	18583
سوققام	196	28785
سوققان	170	10130
سوققاندا	190	23248
سوققانعا	206	108193
سوققى	208	53661
سوقىر	178	14955
سوقىپ	202	35822
سوقپا	196	15995
سوقپادى	213	56887
سوقپادىم	225	92281
سوقپاسا	208	46549
سوقپاشى	223	92567
سوقپاي	178	15996
سوقپاياق	218	72047
سوقپايتىن	223	89448
سوقپايدى	190	26409
سوقپايسىڭ	223	102187
سوقپايمىن	220	67575
سوكەزدە	216	70534
سول	54	40
سولا	221	864
سولادى	228	104559
سولار	154	5714
سولاردا	214	21032
سولاردان	188	21033
سولاردى	159	7293
سولاردىكى	226	99841
سولاردىڭ	163	8639
سولارعا	161	7923
سولارمەن	172	13391
سولارىڭ	224	78118
سولارىڭا	223	78119
سولارىڭمەن	220	82417
سولاق	222	111978
سولاي	108	865
سولايدا	203	40832
سولايسىڭ	219	76729
سولايعوي	214	76957
سولايما	156	6729
سولايمىن	214	62525
سولبىر	227	93335
سولتان	195	29098
سولتانبەك	221	107530
سولتۇستىك	217	65462
سولجەردە	216	77691
سولجەرگە	224	91333
سولدا	185	20602
سولدان	219	94678
سولدى	209	58380
سولعا	194	35829
سولعان	222	84788
سولعوي	160	6759
سولعىن	228	105594
سولعۇرلى	205	48456
سولعۇي	223	85331
سولقوي	222	72325
سولقىلداتىپ	215	60115
سولقىلداپ	204	34082
سولكۇنى	228	109242
سولكەزدە	205	41012
سولما	183	18783
سولى	206	38857
سولىق	228	101097
سولىن	224	108115
سولىپ	204	38858
سولياۋ	197	21719
سولۋ	212	58682
سوم	104	506
سوما	190	23010
سوماسى	206	44598
سوماسىن	206	54436
سومانى	220	96322
سوماڭىزدى	226	105480
سومبا	213	49484
سومدا	208	37636
سومداي	206	37959
سومدق	225	78360
سومدى	166	6031
سومدىق	161	6032
سومعا	164	6696
سومقا	225	82126
سومكا	185	19867
سومكادا	224	108793
سومكاسى	222	72733
سومكاسىن	219	72734
سومكاعا	224	110198
سومكام	224	88654
سومكامدا	229	112570
سومكامدى	219	88656
سومكانى	210	57766
سومكانىڭ	228	104130
سومكە	189	27128
سومكەسىن	224	86756
سومكەم	227	96275
سومكەمدى	220	96277
سومكەنى	215	67697
سومكەگە	225	99387
سوممەن	196	23536
سومنان	162	7167
سومننان	220	75952
سومنىڭ	203	34874
سومى	203	13673
سومىم	217	48639
سومىن	180	13674
سومىنان	205	37113
سومىڭ	211	31969
سومىڭدى	202	31971
سوميان	204	40054
سومە	225	923
سومەن	113	924
سومەىن	222	89677
سونان	167	9843
سونانسوڭ	217	74195
سونايتام	201	33361
سوناۋ	203	46893
سوند	203	340
سوندا	92	341
سوندادا	144	3599
سونداعانا	220	98339
سونداعى	198	34671
سوندان	211	51269
سونداى	223	75002
سونداي	107	739
سوندايدا	212	56564
سوندايدان	218	76524
سوندايدى	213	54974
سوندايسىڭ	196	30601
سوندايعا	211	49336
سوندايعوي	226	98958
سوندايلار	227	103896
سوندايما	177	13206
سوندايمىن	199	32240
سوندايى	226	96664
سوندقتان	198	30969
سوندىرىپ	212	55844
سوندىق	183	5182
سوندىقتان	151	5185
سوندىقتاندا	207	50161
سوندە	205	43652
سوندەي	220	78960
سونسوڭ	189	22665
سونسى	216	57920
سونسىن	217	64688
سونشا	135	2697
سونشالقتى	220	77724
سونشالىق	172	12696
سونشالىقتى	205	45356
سونشاما	202	41611
سونشلىق	223	95297
سونشىلىق	208	55478
سونكى	192	22920
سونمىەن	221	62597
سونمەن	126	1537
سونمەىن	223	90129
سوننان	213	59221
سونندا	213	64820
سوننى	191	22247
سوننىڭ	210	51706
سوننڭ	220	85612
سونى	97	420
سونىدا	193	26574
سونىسى	212	52289
سونىسىن	214	62316
سونىكى	180	14936
سونىكىما	224	87733
سونىكىمە	224	81061
سونىكىن	227	92656
سونىم	222	481
سونىممەن	225	94985
سونىمە	215	482
سونىمەن	99	483
سونىمەنەن	218	85123
سونىپ	218	62174
سونىڭ	128	1804
سونىڭا	207	41558
سونىڭدا	227	91934
سونىڭدى	200	34799
سونىڭمەن	212	63501
سونڭ	203	40075
سونگەيىن	223	93259
سونۇن	229	104607
سونەمەن	218	70998
سونەن	202	33930
سونەڭگەيىن	205	42778
سوىق	221	75461
سوىل	222	78327
سوىم	180	13292
سوىندا	194	28249
سوىنداي	208	44745
سوىڭ	201	32929
سوي	198	824
سويا	207	27152
سوياتىن	186	27155
سويادى	190	36659
سويام	212	39553
سويامىز	197	39555
سويامىن	222	88828
سويايىق	216	87586
سويايىن	221	97328
سويت	188	6436
سويتتى	223	92871
سويتسە	221	32723
سويتسەم	199	32724
سويتسەڭ	224	92042
سويتشى	203	42450
سويتكەن	216	63067
سويتىپ	158	6438
سويتىڭىز	224	79545
سويتپ	212	51156
سويتە	214	27270
سويتەتىن	216	65584
سويتەدى	198	27272
سويتەسىڭ	220	84139
سويتەعوي	225	94707
سويتەم	214	58626
سويتەيىك	202	39005
سويتەيىن	206	40528
سويدى	207	73924
سويدىرىپ	209	73927
سويدىق	211	75140
سويدىم	221	89876
سويسا	222	101923
سويسقا	212	44593
سويعالى	209	93148
سويعان	191	29838
سويعاندا	217	83067
سويعانعا	212	66673
سويعىزىپ	222	96673
سويقان	217	70808
سويل	211	825
سويلادى	217	50603
سويلمەي	213	60802
سويلىپ	210	63419
سويلە	110	826
سويلەب	226	103690
سويلەتىپ	209	53099
سويلەتپەي	225	100259
سويلەتەيىن	228	103959
سويلەدى	176	10773
سويلەدىم	171	10774
سويلەدىما	206	38635
سويلەدىمە	202	34057
سويلەدىڭ	178	15452
سويلەدىڭبا	225	86365
سويلەدىڭبە	214	67468
سويلەدىڭىز	224	91022
سويلەر	216	67146
سويلەرسىڭ	228	107701
سويلەس	177	2162
سويلەسبەدىم	225	86189
سويلەستى	208	16694
سويلەستىك	213	56028
سويلەستىم	181	16695
سويلەستىڭ	203	32408
سويلەستىڭبا	216	63694
سويلەستىڭبە	197	32410
سويلەستڭبە	225	81727
سويلەسسىن	222	85982
سويلەسسە	222	37127
سويلەسسەك	213	60828
سويلەسسەم	203	37128
سويلەسسەڭ	211	54520
سويلەسشى	212	63247
سويلەسكىم	206	47165
سويلەسكىڭ	209	51447
سويلەسكەلى	225	85694
سويلەسكەم	201	32873
سويلەسكەن	183	18699
سويلەسكەندى	214	68718
سويلەسكەندە	206	43326
سويلەسكەنىمىزدى	222	93291
سويلەسكەنىڭدى	220	95953
سويلەسكەنگە	227	108214
سويلەسىن	199	33191
سويلەسىپ	132	2164
سويلەسىڭ	226	87209
سويلەسىڭدەر	226	92783
سويلەسىڭىز	224	87211
سويلەسپ	189	21477
سويلەسپە	225	50777
سويلەسپەدىم	210	52395
سويلەسپەي	210	50778
سويلەسپەيمىن	221	90352
سويلەسۋ	202	37303
سويلەسۋگە	207	47695
سويلەسە	162	4528
سويلەسەتىن	197	30387
سويلەسەدى	204	43295
سويلەسەدە	215	69010
سويلەسەسىڭ	215	64155
سويلەسەك	211	53827
سويلەسەم	149	4529
سويلەسەمدە	207	46889
سويلەسەمىز	201	32035
سويلەسەمىن	212	62132
سويلەسەيىك	178	15342
سويلەسەيىكشى	226	103441
سويلەسەيىن	181	16733
سويلەسەڭ	170	10825
سويلەسەڭدە	211	57523
سويلەسەڭشى	188	24809
سويلەسەڭىز	218	71125
سويلەش	218	3711
سويلەشى	140	3712
سويلەشەي	212	65947
سويلەكىم	227	107361
سويلەكىڭ	209	61222
سويلەكەم	228	107876
سويلەكەن	209	52207
سويلەكەندە	223	95507
سويلەم	219	1669
سويلەماياق	223	97032
سويلەمە	151	1670
سويلەمەدى	176	13884
سويلەمەدىم	175	13885
سويلەمەدىڭ	178	14564
سويلەمەدىڭعوي	223	103684
سويلەمەدىڭىز	219	76406
سويلەمەس	223	8524
سويلەمەسە	195	8525
سويلەمەسەم	187	18883
